0 27 0.00589871
0.005 27 0.00589978
0.01 27 0.00590308
0.015 27 0.00590872
0.02 27 0.00591672
0.025 27 0.00592706
0.03 27 0.00593974
0.035 27 0.00595475
0.04 27 0.00597205
0.045 27 0.00599166
0.05 27 0.00601353
0.055 27 0.00603767
0.06 27 0.00606406
0.065 27 0.00609268
0.07 27 0.00612351
0.075 27 0.00615655
0.08 27 0.00619177
0.085 27 0.00622916
0.09 27 0.00626871
0.095 27 0.0063104
0.1 27 0.00635421
0.105 27 0.00640014
0.11 27 0.00644816
0.115 26 0.00649827
0.12 26 0.00655044
0.125 26 0.00660466
0.13 25 0.00666093
0.135 25 0.00671922
0.14 25 0.00676351
0.145 25 0.00680652
0.15 25 0.00685111
0.155 25 0.00689726
0.16 25 0.00694496
0.165 25 0.0069942
0.17 25 0.00704497
0.175 25 0.00709726
0.18 25 0.00715106
0.185 25 0.00720637
0.19 25 0.00726316
0.195 25 0.00732144
0.2 25 0.00738118
0.205 25 0.00744239
0.21 25 0.00750504
0.215 25 0.00756914
0.22 25 0.00763466
0.225 25 0.00770161
0.23 25 0.00776997
0.235 25 0.00783972
0.24 25 0.00791087
0.245 25 0.0079834
0.25 25 0.0080573
0.255 25 0.00813256
0.26 24 0.00820917
0.265 24 0.00828713
0.27 24 0.00836642
0.275 24 0.00844702
0.28 24 0.00852895
0.285 24 0.00861217
0.29 24 0.00869669
0.295 24 0.00878249
0.3 24 0.00886956
0.305 24 0.0089579
0.31 24 0.00904749
0.315 24 0.00913833
0.32 23 0.0092304
0.325 23 0.00932369
0.33 23 0.0094182
0.335 23 0.00951392
0.34 23 0.00961083
0.345 23 0.00970893
0.35 22 0.0098082
0.355 21 0.00990864
0.36 21 0.0100102
0.365 20 0.010113
0.37 19 0.0102169
0.375 19 0.0103219
0.38 19 0.010428
0.385 19 0.0105352
0.39 19 0.0106436
0.395 19 0.010753
0.4 19 0.0108635
0.405 18 0.010975
0.41 18 0.0110876
0.415 18 0.0112013
0.42 18 0.011316
0.425 17 0.0114317
0.43 17 0.0115485
0.435 18 0.0116662
0.44 18 0.011785
0.445 18 0.0119047
0.45 18 0.0120254
0.455 18 0.0121471
0.46 18 0.0122697
0.465 18 0.0123933
0.47 18 0.0125178
0.475 18 0.0126432
0.48 18 0.0127695
0.485 17 0.0128967
0.49 17 0.0130249
0.495 16 0.0131539
0.5 16 0.0132837
0.505 16 0.0134145
0.51 16 0.0135461
0.515 16 0.0136785
0.52 16 0.0138117
0.525 16 0.0138037
0.53 16 0.0137823
0.535 14 0.013761
0.54 14 0.01374
0.545 14 0.013719
0.55 13 0.0136983
0.555 13 0.0136777
0.56 12 0.0136574
0.565 12 0.0136371
0.57 12 0.0136171
0.575 12 0.0135973
0.58 12 0.0135777
0.585 12 0.0135583
0.59 12 0.013539
0.595 12 0.01352
0.6 12 0.0135012
0.605 12 0.0134827
0.61 12 0.0134643
0.615 12 0.0134462
0.62 12 0.0134283
0.625 12 0.0134107
0.63 10 0.0133932
0.635 9 0.0133761
0.64 9 0.0133592
0.645 9 0.0133425
0.65 9 0.0133261
0.655 9 0.0133099
0.66 9 0.013294
0.665 9 0.0132784
0.67 9 0.013263
0.675 9 0.0132479
0.68 9 0.0132331
0.685 9 0.0132186
0.69 8 0.0132043
0.695 8 0.0131903
0.7 8 0.0131766
0.705 8 0.0131632
0.71 7 0.0131501
0.715 7 0.0131377
0.72 7 0.0131263
0.725 7 0.0131153
0.73 7 0.0131047
0.735 7 0.0130943
0.74 6 0.0130843
0.745 6 0.0130745
0.75 6 0.0130651
0.755 6 0.0130559
0.76 6 0.0130471
0.765 6 0.0130386
0.77 6 0.0130304
0.775 6 0.0130225
0.78 6 0.0130149
0.785 6 0.0130076
0.79 6 0.0130006
0.795 6 0.0129939
0.8 6 0.0129876
0.805 6 0.0129816
0.81 6 0.0129758
0.815 6 0.0129704
0.82 6 0.0129653
0.825 6 0.0129605
0.83 6 0.012956
0.835 6 0.0129519
0.84 6 0.012948
0.845 6 0.0129445
0.85 6 0.0129412
0.855 6 0.0129383
0.86 6 0.0129357
0.865 6 0.0129333
0.87 6 0.0129313
0.875 6 0.0129296
0.88 6 0.0129282
0.885 6 0.0129271
0.89 6 0.0129263
0.895 6 0.0129258
0.9 6 0.0129256
0.905 6 0.0129257
0.91 5 0.0129261
0.915 5 0.0129267
0.92 5 0.0129277
0.925 5 0.0129289
0.93 6 0.0129305
0.935 6 0.0129323
0.94 6 0.0129344
0.945 6 0.0129368
0.95 6 0.0129394
0.955 6 0.0129424
0.96 6 0.0129456
0.965 6 0.012949
0.97 6 0.0129527
0.975 6 0.0129566
0.98 6 0.0129608
0.985 6 0.0129651
0.99 6 0.0129697
0.995 7 0.0129745
1 7 0.0129795
1.005 7 0.0129846
1.01 7 0.01299
1.015 7 0.0129956
1.02 7 0.0130013
1.025 7 0.0130073
1.03 7 0.0130134
1.035 7 0.0130197
1.04 7 0.0130261
1.045 7 0.0130328
1.05 7 0.0130396
1.055 7 0.0130466
1.06 7 0.0130537
1.065 7 0.013061
1.07 7 0.0130685
1.075 7 0.0130762
1.08 6 0.013084
1.085 6 0.0130919
1.09 6 0.0131
1.095 6 0.0131083
1.1 6 0.0131167
1.105 6 0.0131253
1.11 6 0.013134
1.115 6 0.0131429
1.12 6 0.0131519
1.125 6 0.0131611
1.13 6 0.0131704
1.135 6 0.0131798
1.14 6 0.0131894
1.145 6 0.0131991
1.15 7 0.013209
1.155 7 0.013219
1.16 7 0.0132291
1.165 7 0.0132394
1.17 7 0.0132498
1.175 6 0.0132603
1.18 6 0.013271
1.185 6 0.0132818
1.19 6 0.0132927
1.195 6 0.0133037
1.2 6 0.0133149
1.205 6 0.0133262
1.21 6 0.0133376
1.215 6 0.0133492
1.22 6 0.0133608
1.225 6 0.0133726
1.23 6 0.0133845
1.235 6 0.0133965
1.24 6 0.0134086
1.245 6 0.0134209
1.25 6 0.0134332
1.255 6 0.0134457
1.26 6 0.0134583
1.265 6 0.013471
1.27 6 0.0134838
1.275 6 0.0134967
1.28 6 0.0135098
1.285 6 0.0135229
1.29 6 0.0135362
1.295 6 0.0135495
1.3 6 0.013563
1.305 6 0.0135766
1.31 6 0.0135902
